user_id,item_id
44,2895
44,2360
44,4230
44,261
44,8249
44,8096
44,2310
44,9208
44,6260
44,7999
45,1609
45,4899
45,2358
45,1611
46,840
46,6
46,8690
47,2830
47,6291
47,6
47,2426
47,370
47,2854
48,493
48,3068
48,6
48,318
49,3068
49,2183
49,2972
49,2076
49,772
49,2420
49,6
50,3298
50,8090
50,9714
50,9061
50,3571
50,5193
50,7595
50,7791
50,6
50,9947
50,9119
50,5186
50,6266
50,5382
50,5903
50,4720
50,2599
50,8959
51,4207
51,6
51,4955
51,577
51,9215
51,1318
51,777
52,6683
52,7751
52,388
52,390
52,4691
53,5749
53,221
53,9379
53,10758
53,6821
53,5314
53,5382
54,1094
54,10341
54,6982
54,8772
54,6573
54,4481
54,5926
54,6
54,317
54,7499
54,777
54,3747
54,2764
55,444
55,689
55,727
55,1213
55,6
55,196
56,6454
56,331
56,11194
56,7269
56,11425
56,3350
56,7419
56,11537
57,6552
57,1732
57,1307
57,5973
57,9163
58,4449
58,7
58,5878
58,8300
58,4868
58,8252
58,5488
59,8386
59,7
59,7130
59,8518
59,8648
60,931
60,2868
60,8166
60,3216
60,9969
60,1567
61,8044
61,6655
61,4956
62,5908
62,1414
62,7074
62,4251
63,4041
63,11818
63,4676
63,8229
63,4271
63,10373
63,10897
63,2805
63,9468
63,7
63,11774
63,10566
63,4040
63,10700
63,11803
63,10164
63,10698
63,8555
63,4059
63,6115
63,10691
63,1450
64,7
64,6613
64,2710
64,5294
64,2778
64,8733
64,4205
65,3550
65,8351
65,11150
65,4050
65,3916
65,4779
65,4675
65,8384
66,3650
66,4967
66,10254
67,3339
67,5410
67,7
67,9476
68,1775
68,2199
68,9816
68,2198
68,1818
69,8227
69,2532
69,4899
70,9288
70,11729
70,9585
70,8387
70,5607
70,10389
70,8562
70,8561
70,3716
70,11901
70,7
70,4858
70,11801
70,3625
70,7089
70,2616
70,9087
70,10378
70,3311
70,11897
70,10984
70,4025
70,5609
70,10759
71,917
71,8267
71,8268
72,3656
72,7
72,6325
73,7
73,7670
73,7739
73,9154
73,6208
73,6702
73,1788
74,3298
74,2789
74,4341
74,11379
74,2028
74,6192
74,3060
74,2648
75,7
75,4185
75,5306
76,7
76,2035
76,2253
77,7910
77,8300
77,6844
77,7
78,1089
78,2857
78,2302
79,11778
79,11876
79,3712
79,11804
79,11764
79,11760
79,7
79,11912
79,11773
79,9550
79,9005
79,4016
79,8727
79,11880
80,9144
80,7
80,8416
80,536
80,9612
80,2606
80,2304
80,4735
80,8300
80,5749
80,10978
80,3811
81,9214
81,5200
81,5718
81,8678
81,5172
81,3356
81,2429
81,6830
81,5030
81,4361
81,159
81,149
81,3222
81,1282
81,6770
81,2704
81,8
81,2218
81,5296
82,8715
82,9712
82,7532
82,8969
82,7138
82,2987
82,3941
83,5698
83,9925
83,5465
83,3574
83,8631
83,7594
83,9003
83,611
83,7917
83,3337
83,2757
84,10377
84,2346
84,9585
84,8730
84,5369
84,4653
84,4676
85,11194
85,4534
85,3813
85,4085
85,2393
85,9
85,6589
86,3527
86,10
86,5293
86,9
86,10322
86,5732
86,8300
87,11591
87,6966
87,11643
87,8807
87,591
87,11396
87,11804
87,9457
87,11883
87,10376
87,11179
87,8730
87,11818
87,11348
87,10776
87,10694
87,10387
87,11844
87,5091
87,4201
87,10561
87,11774
87,8976
87,9906
87,10300
87,10710
87,8686
87,10810
87,8560
87,11408
87,11572
87,11515
87,7218
87,10775
87,11618
87,11585
87,11709
87,11583
87,10699
87,5500
87,11589
87,11582
87,8676
87,1229
87,11683
87,11622
87,10774
87,10538
87,917
87,9589
87,9
87,11703
87,10705
87,10374
87,10560
87,8562
87,5497
87,10912
87,10813
88,2740
88,11727
88,11777
88,8979
88,10378
88,11858
88,9
88,11853
88,10377
88,11626
89,5497
89,10214
89,9
89,990
90,5094
90,8044
90,9
90,6889
90,2505
90,5765
90,4389
90,6442
91,44
91,9
91,7690
91,4710
92,4989
92,3320
92,9
92,344
92,3669
92,10
92,55
93,8218
93,10258
93,5413
93,2967
93,6922
93,6699
93,5412
94,3230
94,268
94,5207
94,2630
94,9
94,255
94,2133
94,4317
94,3273
94,2797
94,6927
94,2663
94,3390
94,5421
94,216
95,6918
95,8883
95,2236
95,2481
95,630
95,43
95,5139
95,5219
95,7356
95,2932
95,1815
95,7370
95,7587
95,5192
95,2745
95,2681
95,4917
95,44
95,1750
95,10952
95,4403
96,10373
96,10565
96,10572
96,9328
96,11800
96,10573
96,10691
96,9
96,3334
96,74
96,1135
96,11760
96,11236
96,1093
96,5090
96,7370
96,10896
96,5091
96,688
96,10566
96,215
96,7457
96,11374
96,11770
96,11803
96,10374
96,11778
96,11949
96,10559
96,9978
96,11774
96,10897
96,11050
96,3561
96,3714
96,11775
96,5092
96,10570
96,8556
96,191
96,681
96,11777
96,11785
96,77
96,10080
96,11714
96,10562
96,11515
96,1962
96,11715
96,11768
96,10701
96,5910
96,10538
96,9951
96,3693
96,8979
96,11976
96,10561
96,6532
96,9457
96,433
96,4584
96,6823
97,9
97,3276
97,4668
98,8552
98,1636
98,7016
99,10
99,2807
99,2470
99,209
99,185
99,6930
100,1339
100,4626
100,3179
100,5359
100,1207
100,1196
100,2932
100,39
100,5522
101,10686
101,8931
101,8216
101,10
101,10687
101,8930
101,10685
102,5194
102,6841
102,3788
102,5825
102,5182
102,5522
102,8800
102,1521
102,6840
102,3558
102,6997
102,1490
102,4336
102,11269
103,2524
103,3183
103,1490
103,11
103,3841
103,10498
103,4691
104,758
104,1990
104,10292
104,113
104,9668
104,2455
105,11
105,5200
105,4503
105,5088
105,8656
105,5031
105,9122
106,7993
106,14
106,4227
106,1875
106,8250
106,9297
106,8249
106,2902
106,11
107,11858
107,11
107,10561
107,11805
107,8215
108,10560
108,10790
108,3556
108,4484
108,9591
108,10812
108,3638
108,7296
108,10694
108,3637
108,9397
108,10830
108,10570
108,9587
108,11353
108,11709
108,5968
108,1135
108,11984
108,11
108,10808
108,10773
108,10775
108,10774
108,10559
108,3702
108,4153
108,9457
108,10562
108,10402
108,9459
108,9250
108,10707
108,11052
108,2618
108,6116
108,11355
109,7738
109,11
109,10307
109,5074
110,3435
110,5031
110,5249
110,11
110,7016
110,7210
110,4256
111,3467
111,3603
111,7642
111,127
111,134
111,4229
111,5978
111,2321
111,7031
111,3762
111,6805
111,11
111,2622
111,2246
111,6902
112,8305
112,8380
112,7314
112,262
113,2543
113,10084
113,2770
114,11
114,10555
114,2335
114,11650
114,11393
114,104
114,9253
114,11333
114,12013
114,6727
114,9595
114,12003
114,5533
114,7441
114,9591
114,7079
114,9614
114,11704
114,6185
114,1288
114,9584
114,11422
114,11306
114,2070
115,11
115,5736
115,6754
115,1490
115,5994
116,2873
116,1236
116,5235
116,5799
117,5903
117,10972
117,1521
117,11
117,5987
117,4268
118,10814
118,4013
118,8196
118,10145
118,8677
118,5948
118,10292
118,10809
118,4580
118,10810
118,2519
118,7332
118,10388
118,5024
118,4318
118,5049
118,10383
118,8169
118,11
118,10563
119,7797
119,2126
119,5470
119,447
119,2272
119,7281
119,1519
119,3343
119,3260
119,11
119,904
119,4181
119,7796
119,2165
119,44
119,3254
119,2710
119,7820
119,404
119,4061
119,3121
119,6553
119,4682
119,5653
119,6521
119,3593
119,649
120,5619
120,3333
120,1943
120,3289
121,2276
121,11
121,8807
121,9129
121,2319
121,1370
122,11363
122,9398
122,11
122,11626
122,3704
122,6435
122,11301
123,11452
123,9551
123,11
124,2943
124,5713
124,135
125,11
125,6079
125,2571
125,4085
126,11
126,5194
126,552
126,2178
126,1838
126,5327
126,4526
126,7935
126,7734
126,8256
127,1539
127,11
127,1207
128,8249
128,11
128,6037
129,5755
129,9165
129,9770
129,1053
129,10016
129,9166
129,1952
129,1562
130,7058
130,2244
130,9100
130,7724
130,7170
130,11
131,11
131,9530
131,10124
131,3994
131,5133
132,4753
132,7830
132,5787
132,11
132,3338
132,5289
132,5108
132,8335
132,4450
132,7831
132,9953
132,1862
132,4955
132,553
132,9944
133,11
133,2199
133,2109
134,11691
134,6728
134,11
134,3837
135,10533
135,7597
135,10761
136,4567
136,3348
136,4271
136,3952
136,855
136,1586
136,3841
136,10560
136,1776
136,3922
136,10528
136,12007
136,7610
136,10164
136,9906
136,11880
136,11703
136,4042
136,10774
136,11229
136,9587
136,11943
136,1153
136,3064
136,5946
136,7901
136,10707
136,8561
136,11320
136,6013
136,6966
136,4488
136,11972
136,7876
136,11876
136,9591
136,8562
136,3867
136,12027
136,5500
136,5298
136,9590
136,10912
136,11714
136,7072
136,11677
136,11683
136,9589
136,917
136,8061
136,10373
136,9584
136,535
136,9165
136,3300
136,2363
136,4164
136,488
136,4651
136,2999
136,10080
136,10704
136,11
136,10565
136,7370
137,2184
137,298
137,1179
137,340
137,979
137,2386
137,304
137,11
137,1298
137,9477
137,6193
137,1994
137,588
137,1819
138,3951
138,4200
138,7295
138,11
139,7091
139,4332
139,7087
139,4968
139,59
139,4626
140,7087
140,11
140,3435
141,164
141,2061
141,8044
141,3974
141,11
142,5519
142,3297
142,6312
142,9029
142,159
142,331
142,2165
142,11
142,2768
143,6278
143,404
143,5414
143,405
143,11
143,5412
143,9530
144,11
144,4520
144,8124
144,10856
145,5825
145,5743
145,551
145,2695
145,2915
145,11
145,490
146,8932
146,9122
146,9488
146,5825
146,9556
146,11
146,5250
146,3369
146,4231
146,6079
146,6727
146,5194
146,5522
147,3617
147,10470
147,9100
147,9968
147,11
148,202
148,688
148,1976
148,2635
149,6334
149,9123
149,2861
149,11
149,6325
149,5528
150,6562
150,11
150,8938
151,4117
151,5432
151,6061
151,4465
151,1899
151,1739
151,4336
151,195
151,5200
151,1633
151,5522
151,11
151,5143
151,547
151,6572
151,67
152,196
152,4217
152,8084
152,6311
152,3075
152,406
152,2684
152,11
153,3618
153,5712
153,12
153,6937
153,7437
153,5182
154,2274
154,2010
154,12
155,12
155,9495
155,4018
155,9011
155,11891
155,1162
155,2983
155,20
156,5613
156,4116
156,6570
156,9166
156,11248
156,2339
156,2077
156,6164
156,12
156,11661
156,2913
156,6421
156,3071
157,5031
157,5344
157,6727
157,112
157,164
157,1406
157,3018
157,3917
157,3635
157,7344
157,2807
157,6851
157,4037
157,3064
157,1181
157,1169
158,6400
158,5053
158,7241
158,3734
158,869
158,9542
159,10552
159,8243
159,13
159,4882
160,13
160,10138
160,5915
160,6802
161,13
161,6552
161,7673
161,6245
161,8455
161,9405
161,9936
162,71
162,4288
162,4633
162,9120
162,11035
163,1989
163,9029
163,9778
163,7804
163,4054
163,1365
163,13
163,9935
164,6545
164,9162
164,4060
164,6133
164,6285
164,3142
164,159
165,11723
165,2054
165,13
166,9132
166,3356
166,1247
166,4208
166,8836
166,5051
166,15
166,10287
166,13
166,9051
166,5842
166,6843
166,6051
166,11070
166,10957
166,11298
166,7803
167,187
167,5049
167,13
168,2244
168,124
168,11645
168,1280
168,7350
168,6991
168,900
168,1407
168,1413
168,2326
168,3948
168,9501
168,1652
168,4614
168,3978
168,8761
168,6930
168,5376
168,2821
168,3949
168,4744
168,3582
168,6030
168,1842
168,5197
168,13
169,1508
169,5040
169,1321
169,267
169,2092
169,3313
169,6770
169,1319
169,5280
169,2754
169,2241
169,4018
169,4477
169,3614
169,3276
169,4495
169,9109
169,13
169,5707
169,8548
169,4362
169,3591
169,2972
169,4236
169,1646
169,40
169,7265
169,1772
169,1521
169,89
169,912
170,2272
170,5782
170,2698
170,747
170,7876
170,13
170,999
171,8712
171,10561
171,10560
171,13
172,8110
172,4186
172,8365
172,8393
172,4526
172,11183
172,7653
172,6727
172,13
173,10290
173,3244
173,5194
173,1841
173,82
173,13
173,7650
174,9857
174,9713
174,10587
174,10248
174,2805
174,5000
174,11485
174,2319
174,13
174,9366
175,13
175,8759
175,10033
175,5031
175,3181
175,1414
176,10997
176,5522
176,6875
176,13
176,9306
176,8646
176,2329
177,899
177,2248
177,15
177,13
178,13
178,5200
178,8797
178,8033
178,2326
178,7854
178,4487
178,6080
179,4089
179,844
179,4631
179,9055
179,11320
179,11948
179,4052
179,2705
179,4334
179,4566
179,179
179,4149
179,9808
179,2648
179,10775
179,512
179,6003
179,10379
179,10830
179,5432
179,4653
179,10709
179,2132
179,9604
179,9885
179,7224
179,1121
179,8436
179,11807
179,4917
179,7829
179,11374
179,370
179,8190
179,2367
179,2246
179,4741
179,256
179,10897
179,110
179,11230
179,6224
179,8050
179,3318
179,2503
179,13
179,5716
179,10839
179,10567
179,6641
179,7079
179,3473
179,8139
179,4652
179,8448
179,3348
179,9183
179,3235
179,1313
179,3712
179,10945
179,2662
179,727
179,1748
179,11805
179,641
179,10896
179,11626
179,10378
179,982
179,5522
179,11771
179,6875
179,7117
179,9123
179,5712
179,9523
179,4442
179,11986
179,3996
179,11621
179,11619
179,10946
179,11804
179,6955
179,4041
179,11632
179,11708
179,4636
179,75
179,5492
179,10289
179,11565
179,7121
179,10569
179,10549
179,10790
179,10479
179,195
179,9598
179,8671
179,649
179,10169
179,7254
179,11811
179,1135
179,10895
179,5783
179,3768
179,4595
179,3725
179,9936
179,7874
179,10691
179,5090
179,8462
179,3445
179,8387
179,10291
179,5031
179,882
179,10881
179,9595
179,776
179,9588
179,4144
179,5596
179,9297
179,4336
179,111
179,2300
179,5033
179,387
179,6725
179,9962
179,4794
179,10899
179,2420
179,2247
179,10566
179,5375
179,664
179,2702
179,5194
180,6838
180,8824
180,5131
180,9122
180,2119
180,3617
180,1206
180,13
181,3635
181,13
181,658
181,8537
181,1731
181,2935
181,3339
182,6997
182,13
182,7524
182,1675
182,1902
182,5588
182,11749
182,1254
182,7204
182,516
183,11361
183,10230
183,7122
183,8824
183,10609
183,13
183,6281
184,11597
184,9509
184,8145
184,9084
184,2152
184,10578
184,133
184,6960
185,13
185,5613
185,7874
185,5771
185,7001
185,3963
185,390
186,8267
186,10546
186,5051
186,10685
186,4079
186,2353
186,10704
186,13
186,10940
186,10821
186,10294
186,1370
186,6967
187,5708
187,1678
187,2191
187,13
188,6311
188,2007
188,6227
188,804
188,13
189,448
189,5034
189,13
190,622
190,8643
190,4360
190,10079
190,2319
190,2035
190,1911
190,4343
190,11132
191,3130
191,2218
191,656
191,3737
191,3131
191,10724
192,2584
192,3994
192,5430
192,4355
192,13
192,8452
192,5736
193,7803
193,11827
193,4118
194,9723
194,2648
194,13
194,6960
194,185
194,1886
194,8198
194,771
195,8569
195,13
195,82
196,4457
196,6973
196,8823
196,4792
196,10609
196,9122
196,13
196,6231
196,4378
196,8401
196,3467
196,4904
196,6549
196,7849
196,6805
197,4054
197,4227
197,7260
197,2520
197,3630
197,5356
197,3841
197,13
197,2319
197,7332
197,5358
197,7001
198,3701
198,11220
198,11800
198,9165
198,5274
198,3603
198,4921
198,3639
198,10374
198,10753
198,3978
198,3692
198,2666
198,11216
198,11426
198,10561
198,8727
198,145
198,2110
198,11904
198,143
198,3995
198,11777
198,9604
198,11769
198,2463
198,11897
198,13
198,11202
198,11807
198,10752
198,11902
198,532
198,10958
198,11363
198,5826
198,56
198,204
199,11120
199,2018
199,4753
199,13
199,3924
200,13
200,6916
200,8502
200,1943
200,9639
200,8479
200,4795
200,8512
200,5716
200,8243
200,64
200,4735
200,8481
200,5522
200,3551
200,7648
200,1789
200,1521
200,7701
200,5196
200,5194
200,10717
200,7345
200,9734
200,5588
200,7646
200,4209
200,8651
200,1670
200,6491
200,4140
200,10971
200,9744
200,2438
201,4133
201,13
201,4696
201,2345
202,3275
202,7117
202,9800
202,8252
202,6841
202,10492
202,4794
202,4737
202,6108
202,7661
202,9365
202,5053
202,6397
202,3995
202,127
202,8254
202,10024
202,1350
202,10020
202,8607
202,2909
202,8643
202,8332
202,10354
202,2326
202,7805
202,3234
202,2693
202,10629
202,6331
202,849
202,897
203,10297
203,9794
203,698
203,7146
203,9702
203,8241
203,9305
203,1945
203,7942
203,627
203,8528
203,545
203,8124
203,13
204,356
204,10126
204,6725
205,7868
205,4526
205,2179
205,4144
205,9054
205,10771
205,2908
205,4648
205,13
205,6843
205,6311
205,4426
205,258
205,4127
205,9774
205,6840
206,167
206,7075
206,13
206,3157
206,7057
206,1924
206,1225
206,140
206,2374
206,408
207,5492
207,11360
207,2149
208,1199
208,2771
208,6278
208,405
208,3797
208,5918
208,5369
208,2171
208,2915
208,6903
208,2573
208,2188
208,4643
208,2566
208,3432
208,7652
208,5962
208,3667
208,7651
208,10095
208,2724
208,718
208,10819
208,2560
208,7654
208,3805
208,7178
208,5200
208,14
208,1193
208,5399
208,190
208,553
208,7766
208,9604
208,1134
208,3806
208,9162
208,4646
209,2648
209,3390
209,6805
209,7284
209,5133
209,5522
210,2319
210,8061
210,3018
211,2210
211,3852
211,7571
211,187
211,14
211,8583
212,7832
212,4718
212,14
213,4670
213,14
213,4526
213,10609
213,2319
213,11544
213,159
214,6633
214,5437
214,6566
214,1146
214,14
215,4164
215,14
215,522
215,1822
216,5249
216,6021
216,7650
216,5713
216,9394
216,14
216,452
217,3367
217,14
217,4465
217,5797
217,2982
217,3603
217,7075
218,9219
218,2378
218,14
219,6545
219,6413
219,1408
219,1511
219,8970
219,10512
219,6263
220,4294
220,14
220,1335
220,470
220,1415
220,5813
220,1921
220,7152
220,5050
221,7460
221,7121
221,3208
221,4022
221,7008
221,6796
221,14
222,2071
222,6311
222,2411
222,14
223,14
223,10058
223,5079
223,2808
223,575
223,4075
224,9723
224,167
224,7472
224,5957
224,9214
224,14
225,327
225,3939
225,6139
225,5600
225,408
225,3932
225,426
225,5513
225,8379
225,8668
225,3102
225,7231
225,4505
225,2599
225,980
225,11614
225,1310
225,14
225,129
225,262
225,161
225,101
225,4438
225,115
225,8976
225,494
225,10318
225,202
225,158
225,187
225,1189
225,317
225,3473
225,102
225,10555
225,11955
225,734
225,4140
225,11825
225,407
225,6555
225,4863
225,4921
225,208
225,895
225,416
225,11993
225,10704
225,728
225,295
225,96
225,11832
225,256
225,4288
225,419
225,6136
225,6138
225,7247
225,3848
225,2604
225,116
225,418
225,11624
225,11085
225,7847
225,3645
225,1410
225,23
225,160
225,5088
225,99
225,11956
225,8730
225,1958
225,5165
225,10690
225,11944
225,5055
225,6188
225,1611
225,4286
225,11352
225,981
225,1078
225,11723
225,11334
225,103
225,1221
225,10388
225,9151
225,8977
225,5973
225,1245
225,2618
225,3065
226,6079
226,5505
226,3368
226,3739
227,269
227,194
227,7065
227,2731
227,4204
227,11811
227,1165
227,2863
227,4087
227,14
228,7100
228,2823
228,14
229,11613
229,7124
229,10056
229,14
230,5586
230,8146
230,1274
230,344
230,15
230,10325
230,233
230,10140
230,1490
230,589
230,4313
230,4101
230,1336
230,6445
230,4306
230,1508
230,6724
230,7494
230,3788
230,2643
230,2768
230,6972
231,15
231,11213
231,2161
231,5095
231,11579
231,5241
232,3635
232,15
232,7072
233,7347
233,7272
233,7847
233,15
233,5088
233,3554
233,198
233,7486
234,5145
234,5605
234,6050
234,9562
235,6980
235,654
235,4984
235,205
235,9128
235,6954
235,5522
235,10160
235,1069
235,2756
235,4634
236,15
236,8819
236,9530
237,11111
237,10769
237,15
238,379
238,15
238,6361
239,10162
239,11775
239,4197
239,11912
239,8426
239,6078
239,511
239,5500
239,7316
239,10301
239,11715
239,8558
239,11297
239,10816
239,4465
239,7847
239,2244
239,9679
239,6974
239,8146
239,11953
239,11397
239,6602
239,11320
239,11282
239,11803
239,10565
239,4882
239,10528
239,5431
239,11398
239,9587
239,10707
239,11973
239,10710
239,8423
239,11710
239,7135
239,8559
239,187
239,11618
239,11899
239,8676
239,5825
239,10775
239,11052
239,8949
239,11877
239,7294
239,7805
239,7586
239,2236
239,7804
239,11876
239,6548
239,10669
239,9588
239,7817
239,10774
239,10670
239,2980
239,10699
239,11954
239,11010
239,5528
239,11770
239,7295
239,10773
239,917
239,7218
239,4379
239,8427
239,5225
239,11637
239,7510
239,10896
239,11768
239,11712
239,8425
239,11844
239,10562
239,5672
239,10559
239,7179
239,15
239,1315
239,8555
239,11943
239,11767
239,10689
239,9420
240,2421
240,4834
240,6636
240,7491
240,9165
240,1684
240,8447
240,2937
240,7187
240,15
240,2680
241,4398
241,2223
241,8836
242,4542
242,4360
242,5942
242,6813
242,15
242,4294
242,2879
243,5725
243,15
243,6784
243,9383
243,5200
243,3449
243,8028
243,8144
243,3568
243,11829
243,2319
243,10609
243,2622
243,5697
243,842
243,9509
243,307
243,6840
244,3367
244,5051
244,9935
244,4336
244,2367
244,9052
244,7122
244,11772
244,10287
244,7926
244,2600
244,5519
244,15
244,9727
244,5053
244,10370
244,9053
245,2454
245,2003
245,9962
245,9527
245,1302
245,2628
245,15
245,11069
245,10725
245,403
245,4378
245,401
245,8447
245,9775
246,15
246,7779
246,5127
246,6060
246,4526
246,8075
246,8243
246,6027
246,872
246,8083
246,5034
246,10276
246,6059
247,6256
247,7849
247,7653
247,6500
247,15
247,5737
247,4093
248,6605
248,9104
248,1631
248,2722
248,3908
249,7616
249,6808
249,8869
250,5493
250,8569
250,5144
250,1838
251,3122
251,152
251,2059
251,10287
251,1251
251,2994
251,2069
251,5045
251,1448
252,4039
252,3850
252,7340
252,15
252,51
252,437
252,278
252,388
252,5057
252,867
252,8457
253,4910
253,4911
253,2468
253,10291
253,2987
253,3691
254,15
254,3962
254,3318
254,1490
254,6685
254,10674
254,2346
254,3479
255,1260
255,15
255,9963
255,2915
255,718
256,1474
256,4115
256,2606
256,454
256,15
257,11925
257,5825
257,11092
257,58
257,7293
258,9098
258,15
258,8856
258,3618
258,9133
258,7812
259,952
259,1896
259,200
259,16
259,7209
259,2571
259,2220
259,6375
259,1495
259,2070
260,4087
260,5716
260,5522
261,2280
261,10958
261,3884
261,2446
261,8438
261,3880
261,4428
261,3107
261,8084
261,2987
261,4899
261,4310
261,2905
261,11395
261,502
261,4948
261,3530
261,1521
261,4047
262,3259
262,6370
262,10634
263,7051
263,6626
263,8335
263,335
263,8741
263,3771
263,9224
263,7095
263,4940
263,5524
263,1444
264,7060
264,17
264,1387
264,5382
265,5190
265,363
265,4680
265,71
265,3664
265,17
265,7606
265,2319
265,6192
265,1301
265,3983
265,11544
265,10481
265,9947
265,5141
265,10241
265,1381
265,6990
265,5287
266,11858
266,11664
266,6727
266,5475
266,9288
266,1988
266,4653
266,6442
267,728
267,215
267,1653
267,5490
267,216
267,1652
267,5934
267,1942
267,3850
267,4763
267,4229
267,260
267,1728
267,335
267,187
267,5245
267,1062
267,5211
267,5220
267,4944
267,3810
267,4752
267,1067
267,246
267,5061
267,4668
267,8826
267,124
267,4286
267,3649
267,2113
267,1333
267,1423
267,8631
267,6259
267,2322
267,39
267,2505
267,650
267,9325
267,6417
267,3822
267,760
267,2761
267,331
267,17
267,6102
267,3276
267,2356
267,4310
267,312
267,481
267,526
267,2160
267,5242
267,9142
267,3773
267,544
268,109
268,9373
268,5457
268,1753
268,594
268,4201
268,5207
268,166
268,154
268,5576
268,8780
268,181
268,592
269,2300
269,11883
269,429
269,20
269,11236
269,7295
269,8686
269,17
270,3015
270,2536
270,9609
270,9758
271,4949
271,10497
271,8332
271,3358
271,3541
272,8643
272,10131
272,18
273,3572
273,5914
273,4214
273,4955
273,71
273,5799
273,18
273,2100
273,2045
