user_id,item_id
24,8928
24,1899
24,6340
24,5505
25,4882
25,6384
25,2
25,6276
25,305
25,149
25,3809
25,3104
26,185
26,2
26,4841
26,7798
27,5250
27,3006
27,2
27,7678
28,1728
28,2
28,6888
28,10107
29,3
29,6169
29,2408
29,6760
30,11158
30,9002
30,8733
30,11157
31,9171
31,11808
31,9172
31,11809
31,3
31,11644
31,1381
32,3696
32,9336
32,3
32,6949
32,11518
32,8833
32,2820
33,4128
33,5042
33,3
33,3737
33,3303
33,10581
33,1312
33,1557
34,3
34,1765
34,6209
34,378
34,7714
34,3141
34,4028
34,3415
34,9084
34,1309
34,2891
34,2248
35,6187
35,8898
35,2994
35,899
35,1628
35,2176
35,6905
35,4563
35,2461
35,6906
35,2124
36,2300
36,5103
36,8127
36,4
37,2154
37,3299
37,3294
37,3100
37,1977
38,4
38,2341
38,11405
38,2643
38,1931
38,11803
39,4624
39,2461
39,6918
39,8624
39,4154
39,7007
39,4403
39,2483
40,6426
40,6758
40,6754
40,8731
40,6752
40,8600
41,5
41,2903
41,4877
41,4542
42,2425
42,3347
42,818
42,2405
43,6338
43,5932
43,9475
43,5
43,9576
43,4223
44,6272
44,5
44,8874
44,1736
44,7082
45,2814
45,9689
45,2979
45,5
45,5841
45,2296
45,8519
45,3044
46,6641
46,7019
46,978
46,11126
46,10985
46,11559
46,7347
46,10379
46,8927
46,10405
46,8566
46,5
46,665
46,9233
46,11494
46,6793
46,2129
46,11447
46,11026
47,10061
47,3311
47,1094
47,5
48,5
48,1493
48,950
48,1644
48,4071
49,4534
49,5260
49,3929
49,2001
50,6949
50,3862
50,4407
50,3438
50,6918
50,9431
50,10850
50,5
50,1852
50,4011
50,3907
50,2312
50,4555
50,9710
50,1598
50,5006
50,3983
50,8628
50,4275
50,3387
50,5276
50,6382
50,3305
50,1626
50,2511
50,4255
50,7123
50,3855
50,1891
50,7645
50,569
50,2569
50,2296
50,6358
51,4282
51,1003
51,4398
51,1864
51,2136
51,3286
51,5942
51,6
52,8473
52,2296
52,6060
52,3665
52,2532
52,2615
52,3506
52,6
52,1735
53,6
53,7298
53,3596
53,615
53,7877
53,1919
53,8126
53,5343
53,4408
54,1929
54,3098
54,6
54,1314
55,2320
55,6801
55,6
55,598
55,1488
55,2129
55,6949
55,1375
55,4534
55,462
55,3303
55,2884
55,2486
55,4609
55,9943
55,2615
55,719
55,4089
55,3178
55,6437
55,3926
55,3621
55,2600
55,3299
55,1664
55,5260
55,2170
55,1353
55,5193
55,3869
55,2544
55,4949
55,3652
55,3143
55,6288
55,8095
56,691
56,4634
56,2464
56,4763
56,9670
56,6
56,2814
56,4223
57,6379
57,9234
57,7388
57,8895
57,8145
57,10355
58,1732
58,1735
58,6
58,3299
59,7329
59,388
59,7
59,2532
59,7334
59,6627
59,5423
60,6925
60,5688
60,7
60,7775
60,9668
60,5707
61,10266
61,10147
61,10144
61,7
61,9767
61,11469
61,7986
62,1210
62,5535
62,5594
62,7
62,1084
62,4976
62,4406
62,3624
62,1488
62,2483
62,5011
62,3380
62,8929
62,412
62,9204
62,4408
63,9520
63,5353
63,4598
63,2209
63,3483
63,7
63,1881
63,10441
64,6800
64,4634
64,4635
64,5161
64,7
65,2541
65,2400
65,2182
65,7
66,6467
66,2647
66,3559
66,3693
66,9843
66,6449
66,7019
66,8
66,9067
66,10977
66,10970
66,4179
67,4860
67,2723
67,905
67,240
67,6549
67,174
67,1628
67,8
67,1812
67,3353
68,6757
68,8600
68,11326
68,6756
68,8
68,10457
68,2132
69,2464
69,1628
69,5508
69,8
69,9797
69,8823
69,10690
69,4609
69,8133
69,462
69,9593
69,11551
69,9598
69,5249
69,8868
69,1869
69,9795
69,6833
69,7247
69,1331
69,1929
69,173
69,279
69,1585
69,9936
69,1538
69,9606
69,4509
69,1365
69,4900
70,9930
70,8
70,4555
70,11187
71,264
71,6179
71,6744
71,4699
71,11295
71,8799
71,11297
71,5080
71,900
71,8
71,11293
72,2541
72,5226
72,4127
72,8
72,812
72,860
73,9
73,8996
73,8443
73,3352
74,11694
74,5357
74,4857
74,5069
74,8632
74,5392
74,10982
74,5603
74,9390
74,4996
74,9247
74,10850
74,541
74,6646
74,6581
74,1800
74,5602
74,9200
74,9263
74,5604
74,9
74,11129
74,11214
74,2878
74,2288
74,235
74,6007
74,11323
74,11597
74,10686
74,5361
74,7189
74,1170
74,6392
74,5459
74,11873
74,8572
74,9234
74,2190
74,9465
74,7295
74,9229
74,7234
74,9195
74,11471
74,8134
74,10355
74,3214
74,5371
74,6471
74,9236
74,9245
74,10467
74,4170
74,10121
74,1119
74,8861
74,9246
74,1536
74,9413
74,1030
74,8709
74,5332
74,4059
74,8788
74,8515
74,671
74,8093
74,2918
74,10704
74,4895
74,11213
74,9231
74,11001
74,10829
74,8207
74,9714
74,7631
74,9124
74,9123
74,11026
74,3728
74,11080
74,10716
74,1375
74,6908
74,6381
74,11500
74,4264
75,9
75,9710
75,8754
75,8946
76,5460
76,5462
76,10984
76,5495
76,8843
76,487
76,4674
76,5493
77,3696
77,8126
77,9442
77,7123
77,7815
77,8167
77,9
77,5956
77,2144
77,7687
77,5260
78,7201
78,6231
78,6098
78,10
78,11209
78,10718
78,10561
78,10033
78,10670
78,9138
78,9728
78,5942
78,11208
78,9928
78,9163
78,8718
78,9285
79,11066
79,8794
79,7394
79,10594
79,11712
79,9571
79,8281
79,7089
79,10384
79,8280
79,8806
79,11068
79,10792
79,11730
79,5561
79,10585
79,11208
79,1117
79,11057
79,10
79,2891
79,5214
79,2095
79,10786
79,7088
79,9766
79,11748
79,7082
80,8469
80,4551
80,6191
80,7266
80,10
81,7137
81,10499
81,9668
81,10
81,8772
81,8489
81,9984
81,8490
82,11495
82,7011
82,10025
82,10358
82,9095
82,7670
82,3209
82,2682
82,2671
82,11531
82,273
82,4195
82,9121
82,10697
82,723
82,11818
82,4457
82,9728
82,7260
82,2464
82,6530
82,2095
82,9333
82,1427
82,7513
82,8552
82,5579
82,1929
82,9639
82,2587
82,11540
82,4258
82,759
82,11211
82,11698
82,9202
82,1265
82,11210
82,286
82,4259
82,2592
82,2394
82,1419
82,2417
82,3862
82,11028
82,2328
82,6792
82,1036
82,11667
82,3222
82,2588
82,10255
82,7397
82,11213
82,3062
82,2212
82,2621
82,11539
82,2019
82,7600
82,9836
82,1717
82,5333
82,7995
82,11832
82,8287
82,11099
82,9673
82,7908
82,10
82,3696
82,3218
82,3302
82,4680
82,4468
82,4181
82,1298
82,11073
82,8506
82,10986
82,5949
82,3837
82,10843
82,6976
82,1349
82,1117
82,5337
82,9604
82,496
82,10785
82,11703
82,4979
82,10835
82,3205
82,4545
82,2080
82,7007
82,9043
82,11575
82,9356
82,5422
82,11628
82,662
82,4184
82,8284
82,4399
82,6968
82,2023
82,2429
82,3227
82,4679
82,3229
82,8289
82,2594
82,9184
82,9893
82,3442
82,3186
82,1644
82,6471
82,4360
82,8820
82,3230
82,1104
83,9084
83,10
83,10718
83,11056
83,6997
83,8494
83,10407
83,11749
83,8493
83,9176
83,9285
83,9672
83,2737
83,8485
83,8495
83,11054
83,7921
83,10512
83,10383
83,6649
83,8771
83,6206
83,9154
84,11245
84,8265
84,7389
84,9276
84,10993
84,11096
84,11075
84,10348
84,10349
84,10403
84,11350
84,7262
85,6836
85,11670
85,7012
85,9232
85,9558
85,11092
85,9668
85,6736
85,1844
85,10715
85,10700
85,8481
85,6641
85,3052
85,10670
85,7417
85,9138
85,3390
85,10352
85,11228
85,11088
85,8727
85,3678
85,10
85,10400
86,9900
86,7879
86,10
86,10014
86,10727
86,7689
86,10690
86,11671
86,7498
86,10687
86,2343
86,7359
87,11211
87,8867
87,11831
87,9202
87,7011
87,9095
87,11068
87,11169
87,9714
87,8488
87,11865
87,9728
87,6364
87,9235
87,2100
87,11212
87,10670
87,10930
87,9392
87,10353
87,11064
87,10985
87,917
87,10401
87,10637
87,9703
87,10700
87,3286
87,9712
87,8486
87,10993
87,6838
87,10690
87,8900
87,9689
87,8925
87,7073
87,9232
87,8924
87,10
87,10672
87,11381
87,4001
87,11060
87,7350
87,9696
87,10406
88,9688
88,2320
88,9513
88,11525
88,10596
88,9514
88,1935
88,2658
88,7293
88,10
88,7995
88,3178
88,2640
88,6217
88,2124
88,2659
88,8484
88,2511
88,9696
88,9673
88,8488
88,6360
88,11760
88,20
88,8776
88,2660
88,7275
88,2814
88,8552
88,10814
88,1996
89,8404
89,10870
89,11306
89,10895
89,7064
89,10517
89,11027
89,10
90,6409
90,11136
90,6733
90,9352
90,5435
90,11654
90,11542
90,10032
90,11209
90,7691
90,7003
90,11657
90,8190
90,4631
90,7238
90,8921
90,8507
90,8950
90,6331
90,9333
90,9121
90,11061
90,10882
90,11762
90,11508
90,11062
90,3678
90,10
91,10690
91,8897
91,8534
91,11055
91,10721
91,10672
91,10982
91,10
92,10787
92,2063
92,11655
92,10314
92,11066
92,11086
92,11028
92,10725
92,6153
92,7394
92,11060
92,11208
92,11340
92,7220
92,9261
92,10384
92,11689
92,10401
92,10357
92,10786
92,11078
92,6311
92,10708
92,10585
92,11169
92,11641
92,11053
92,6150
92,8794
92,11209
92,8799
92,8507
92,11547
92,10445
92,11910
92,11062
92,10789
92,10599
92,11068
92,9712
92,8490
92,10983
92,10792
92,11212
92,11067
92,10718
92,11180
93,6836
93,10
93,8506
93,11850
93,11449
93,9442
93,5557
93,11134
93,9149
93,8489
93,6404
93,6566
93,9135
93,9462
94,9275
94,9279
94,11426
94,10708
94,10
94,10485
94,7132
94,8792
94,4035
94,6210
94,11867
94,7989
95,11472
95,10349
95,6837
95,6468
95,823
95,4225
95,9293
95,11536
95,11899
95,11349
95,10690
95,10376
95,11056
95,10206
95,6174
95,10508
95,904
95,10381
95,1141
95,11184
95,5969
95,9516
95,3051
95,11915
95,11530
95,10
95,10921
96,8463
96,10
96,10347
96,916
96,8489
96,8771
96,7540
96,10515
97,7542
97,6854
97,10
97,10936
97,11915
97,5092
97,6972
97,8462
97,6873
97,11390
97,7504
97,8406
97,1501
98,10834
98,3496
98,11762
98,4885
98,10789
98,4551
98,9275
98,9485
98,8501
98,11024
98,10
98,10592
98,11227
98,7254
98,3544
98,11108
98,7011
98,5782
98,10357
98,3582
98,5557
98,11528
99,10
99,11536
99,7540
99,9154
99,7377
100,11019
100,7495
100,10380
100,10384
100,6972
100,3332
100,8863
100,7064
100,7348
100,143
100,7714
100,4663
100,5557
100,11081
100,176
100,10785
100,8317
100,7504
100,5470
100,11169
100,3285
100,9047
100,7691
100,5469
100,6793
100,9542
100,11751
100,6310
100,7130
100,9333
100,4488
100,3582
100,11725
100,11538
100,11628
100,11477
100,8483
100,11355
100,8780
100,5652
100,10882
100,3390
101,7504
101,9294
101,8488
101,4041
101,11630
101,7879
101,8771
101,3570
101,7292
101,9668
101,9235
101,8504
101,10
101,11390
101,8489
102,9261
102,10037
102,8797
102,11086
102,8939
102,11536
102,11546
102,9712
102,11253
102,4402
102,11073
102,11221
102,10022
102,3477
102,6154
102,10787
102,11062
102,10384
102,11588
102,10725
102,9462
102,10427
102,10348
102,11682
102,9453
102,11227
102,5762
102,10314
102,11671
102,9333
102,10387
102,11026
102,11095
102,9728
102,9117
102,4599
102,10882
102,11153
102,9461
102,10
103,5963
103,34
103,8718
103,10
103,6854
103,10498
103,917
104,11073
104,5126
104,10786
104,10314
104,11212
104,11057
104,10882
104,10599
104,5888
104,9973
104,8799
104,10792
104,10401
104,10
104,11136
104,9097
104,7904
104,9367
104,11067
104,11060
104,8867
104,11169
104,8287
104,10585
104,11068
104,9114
104,11134
104,10399
104,8262
105,8774
105,1600
105,3281
105,7149
105,7330
105,8467
106,5990
106,1534
106,9276
106,10598
106,9389
106,4707
106,1533
106,11082
106,7513
106,3216
106,9703
106,1552
106,10373
106,10672
106,5019
106,9391
106,10
106,6997
106,2092
106,7374
106,10761
106,10379
106,5510
106,10699
106,1217
106,8488
106,10350
106,1804
106,2185
106,349
106,8935
106,723
106,4551
107,7350
107,6500
107,8468
107,10358
107,10725
107,6793
107,6733
107,7541
107,11006
107,10337
107,9127
107,10
107,10372
107,10708
108,8921
108,7748
108,9362
108,6838
108,658
108,11886
108,9238
108,10
108,6149
108,5610
108,6733
108,11884
108,10889
108,10700
108,11136
108,7785
108,10512
108,7679
108,9108
108,10352
108,9333
108,9696
108,9163
109,9391
109,11007
109,7438
109,2068
110,10596
110,9583
110,9559
110,11340
110,11511
110,10931
110,10874
110,10300
110,11725
110,6362
110,9363
110,6174
110,11079
111,6907
111,11820
111,8504
111,10
111,11594
111,11059
111,10206
112,6222
112,1199
112,7189
112,4551
112,11208
112,10384
112,5373
112,8506
112,10405
112,10
112,10376
112,3678
112,9231
112,4763
112,10889
112,5454
112,1969
112,9306
112,10314
112,11060
112,7319
112,11905
112,10515
112,11547
112,10792
112,214
112,6838
112,4979
112,6980
112,11057
112,6736
112,10588
112,8444
113,5126
113,917
113,6310
113,10276
113,5744
113,2757
113,11531
113,11381
113,8244
113,11006
113,11657
113,10727
113,2251
113,9575
113,2520
113,7251
113,10
113,11403
113,3969
113,9274
113,4707
113,5234
113,11534
113,8488
113,9922
113,6297
113,10349
113,4885
113,11076
113,11659
113,9951
113,6649
113,10373
113,8320
113,7238
113,9097
114,2085
114,10829
114,10357
114,8772
114,8922
114,8489
114,9849
114,8507
114,10
114,8488
114,8446
115,3051
115,11250
115,10
115,8488
116,4041
116,2012
116,11228
116,7020
116,10637
116,10570
116,9621
116,10
116,7230
116,10986
116,11518
116,11544
116,11685
116,8481
116,11191
116,1360
116,11077
116,7921
116,11867
116,7225
116,11887
116,10377
116,11531
116,11698
116,8806
116,8278
116,11542
116,11061
116,6482
116,11513
116,10273
116,8483
116,10589
116,7331
117,769
117,2370
117,729
117,7040
117,7348
117,9291
117,10
117,7142
118,8867
118,7679
118,917
118,8462
118,5211
118,10387
118,10
118,1164
118,8488
119,11588
119,11540
119,7275
119,11085
119,6981
119,10685
119,7293
119,470
119,7261
119,9462
119,11608
119,10919
119,10
119,1739
119,7726
119,11127
119,3091
119,10936
119,2719
119,6615
119,4551
119,8873
119,11306
119,6976
119,11078
119,9086
119,5470
119,10078
120,10
120,10387
120,6299
120,9389
120,7268
120,9391
120,10515
120,11820
120,10672
120,1244
120,8806
121,10
121,9362
121,603
121,5019
121,8799
121,11516
121,6157
121,3281
122,3286
122,10
122,7243
122,6976
122,4041
122,8483
122,8488
123,8462
123,2182
123,5401
123,703
123,5321
123,10785
123,5505
123,1526
123,388
123,2195
123,1959
123,11637
123,9584
123,10
123,1912
123,576
123,10384
123,10787
123,8326
124,6155
124,6154
124,658
124,8718
124,9703
124,7384
124,344
124,7375
124,11211
124,5507
124,8660
124,11654
124,10337
124,8488
124,8447
125,10384
125,10787
125,10585
125,11208
125,10399
125,11169
125,9728
125,10253
125,10032
125,10972
125,11053
125,10314
125,11748
125,11066
125,8867
125,8794
125,11057
125,11060
125,9261
125,10
125,8799
125,10594
125,11212
125,10792
125,10595
125,7238
125,10387
126,10498
126,8501
126,8468
126,7375
126,11096
126,9176
126,474
126,6838
126,7376
126,7497
126,6649
126,2100
126,8718
126,4188
126,10
126,9728
126,8773
126,7220
126,8486
126,8660
126,5941
126,1160
126,7879
126,11190
127,9000
127,7263
127,5507
127,1160
127,1919
127,3233
127,2121
127,8505
128,10
128,6981
128,10718
128,6976
128,11227
129,4663
129,8923
129,8766
129,11066
129,5940
129,11588
129,11068
129,11511
129,10276
129,11477
129,1876
129,1875
129,3390
129,8930
129,6208
129,5428
129,10597
129,11273
129,9765
129,10808
129,5469
129,11536
129,4278
129,9356
129,5608
129,3844
129,8797
129,10374
129,10387
129,3431
129,9261
129,11099
129,10384
129,11381
129,8794
129,11227
129,6311
129,8403
129,10314
129,11169
129,9385
129,158
129,11534
129,8867
129,7020
129,1818
129,10071
129,11174
129,4664
129,9360
129,2707
129,11587
129,11086
129,9362
129,11668
129,11080
129,8900
129,3140
129,2671
129,10585
129,10596
129,10
129,10267
129,10929
129,5642
129,9712
129,10357
129,11092
129,11062
129,11820
129,10789
129,7064
129,599
129,10792
129,9728
129,11670
129,11208
129,7082
129,7394
129,9389
129,11055
129,10032
130,8924
130,9384
130,6530
130,4271
130,7082
130,6373
130,8935
130,139
130,10384
130,6835
130,11250
130,7982
130,9548
130,9392
130,6876
130,8042
130,10792
130,9704
130,3982
130,4278
130,11587
130,10037
130,10724
130,11002
130,8444
130,8898
130,6301
130,11081
130,8753
130,9135
130,7385
130,11915
130,10
130,11060
130,9682
130,9097
130,10521
130,7746
130,4731
130,11026
130,8506
130,11028
130,9537
130,11157
130,6643
130,10314
130,8030
130,7007
130,11057
130,10786
130,10187
130,6208
130,6160
130,6733
130,6734
130,3575
131,7541
131,8484
131,8465
131,8490
131,1600
131,10
131,917
131,2876
132,11060
132,11209
132,7394
132,1136
132,10597
132,10585
132,11227
132,9765
132,11099
132,10
132,10718
132,11053
132,3132
132,8794
132,11208
132,11068
132,2873
132,2984
132,6892
132,10599
132,9110
132,10384
132,6513
132,10314
132,11057
132,10834
133,6777
133,11608
133,9893
133,8479
133,10501
133,7342
133,8490
133,1333
133,7689
133,7882
133,11085
133,7497
133,11671
133,11174
133,10
133,8013
133,2559
133,6733
133,8923
133,5234
134,6468
134,11026
134,9969
134,9365
134,7573
134,9919
134,8867
134,11067
134,10401
134,11640
134,9277
134,9511
134,11429
134,10384
134,10
134,11061
134,7220
134,9224
134,8284
134,8487
134,11099
134,7384
134,8655
134,9204
134,8794
134,10787
134,7376
134,7394
134,4979
134,9095
134,10666
134,9415
134,11060
134,10685
134,11896
134,10377
134,1969
134,9168
134,9202
134,11900
134,11249
134,11538
134,10724
134,11540
134,11053
134,6838
134,11086
134,9728
134,11907
134,6324
134,11134
134,8753
134,11068
134,9962
134,8797
134,11703
134,10071
134,9261
134,11066
134,7243
134,9050
134,8504
134,10792
134,11225
135,10589
135,9900
135,11506
135,7273
135,4278
135,10030
135,7782
135,8794
135,10384
135,10884
135,6736
135,11057
135,11340
135,10637
135,7561
135,11671
135,9896
135,2170
135,11185
135,11099
135,9174
135,4325
135,4002
135,7377
135,10
135,6892
135,9121
135,7274
135,11065
135,9640
135,4680
135,8806
135,10912
135,9392
135,4126
135,11576
135,7746
135,10314
135,9274
135,10585
135,6468
135,9976
135,11060
135,11180
135,9673
135,9516
135,11538
135,5775
135,9462
135,5831
135,10787
135,10697
135,8797
135,9572
135,4362
135,4363
135,3723
135,9161
136,11641
136,10515
136,8443
136,8806
136,9976
136,5505
136,10
136,8265
136,10622
136,8504
136,10722
136,1969
136,579
136,6482
136,11209
136,7670
137,8320
137,2129
137,9461
137,2660
137,10725
137,3291
137,1036
137,9121
137,9274
137,9363
137,11832
137,3221
137,7243
137,10
137,1685
137,7083
137,8785
137,7692
137,11543
137,705
137,7774
137,9127
137,9668
137,2659
137,9961
137,4262
137,5963
137,555
137,9392
137,3224
137,8965
137,11669
137,11306
137,2157
137,11588
137,3230
137,11542
137,10377
137,5903
137,2658
137,8977
137,5758
137,2537
137,9959
137,8489
137,10896
137,6191
138,9261
138,11026
138,11536
138,7007
138,9583
138,10494
138,10384
138,7394
138,9893
138,9975
138,11208
138,11221
138,7573
138,10792
138,11211
138,11832
138,10314
138,8794
138,7220
138,11066
138,7089
138,8442
138,11028
138,8403
138,10725
138,11472
138,10493
138,9704
138,3286
138,11818
138,10401
138,2068
138,11057
138,11080
138,11067
138,11306
138,10786
138,9086
138,7377
138,11062
138,11212
138,10358
138,11213
138,11055
138,7692
139,1735
139,2626
139,6056
139,10671
139,11027
139,10882
139,11180
139,7349
139,11630
139,2101
139,8935
139,4378
139,11340
139,212
139,11762
139,11212
139,703
139,6297
139,7291
139,11028
139,3290
139,10993
139,10357
139,4287
139,2288
139,11594
139,10725
139,2073
139,8867
139,10
139,3669
140,10689
140,9575
140,11180
140,11530
140,11136
140,10983
140,11818
140,11027
140,8965
140,10376
140,3409
140,9714
140,11537
140,6734
140,10270
140,11655
140,10704
140,9728
140,8924
140,8447
140,7331
140,9235
140,8752
140,7334
140,11026
140,10
140,10630
140,11672
140,9231
140,7384
140,11306
140,11028
140,11221
140,11674
140,11575
140,6733
140,2464
140,11539
140,10632
140,10725
140,7238
141,11066
141,9261
141,11725
141,11057
141,11208
141,8794
141,9765
141,10314
141,9235
141,10033
141,8797
141,10380
141,11026
141,8867
141,10786
142,10983
142,6836
142,10
142,9277
142,9961
142,10379
142,10037
142,8488
142,9543
142,9079
142,8925
142,8774
142,10708
142,9388
142,10372
142,7394
142,11912
142,8481
142,9285
143,10632
143,7748
143,7879
143,2207
143,11703
144,9545
144,11055
144,6205
144,8281
144,3390
144,11530
144,10
144,11227
144,700
144,7528
144,8439
144,1131
144,5941
144,969
144,9059
144,1489
144,11538
144,11189
145,10
145,9168
145,6905
145,9668
146,11536
146,10
146,7691
146,9577
146,7513
147,8490
147,7394
147,8867
147,10033
147,10585
147,7262
147,10314
147,11381
147,11253
147,6498
147,11340
147,10032
147,9712
147,11053
147,10384
147,10
147,11060
147,8507
147,10882
148,10380
148,10373
148,11213
148,11657
148,11658
148,8486
148,2182
148,9356
148,10504
148,3279
148,6482
148,8920
148,3220
148,6976
148,11659
148,10884
148,9462
148,10343
148,1924
148,11189
148,10584
148,7882
148,10589
148,8692
148,10562
148,11
148,7318
148,10403
148,10402
148,8481
148,9282
148,8262
148,9545
148,8264
148,9226
148,10038
149,47
149,4646
149,1501
149,7747
150,539
150,11
150,1956
150,7647
150,4889
151,1136
151,727
151,473
151,340
151,10232
151,3299
151,4533
151,3471
151,5523
151,5633
151,3307
151,200
151,1488
151,2930
151,5955
152,496
152,400
152,2005
152,3598
152,11
152,6337
152,4043
153,4118
153,2613
153,12
153,4981
153,813
153,474
154,2714
154,1273
154,12
154,806
154,4569
154,804
154,2342
154,3889
154,1980
154,1510
154,1490
155,7752
155,4646
155,3994
155,72
155,9620
155,2575
155,9722
155,11176
155,3968
155,7343
155,1587
155,35
155,26
155,5813
155,69
155,1942
155,622
155,3992
155,109
155,1253
155,6452
155,3793
155,2095
155,7503
155,3790
155,11486
155,5625
155,6181
155,10529
155,7339
155,6206
155,11436
155,3141
155,3689
155,17
155,6485
155,5581
155,16
155,3889
155,3672
155,12
155,1507
155,3190
155,4832
155,10284
155,4345
155,4610
155,9423
155,1490
155,25
155,7709
155,10398
155,79
155,3265
155,104
155,31
155,7787
155,9433
155,1601
155,10400
155,6785
155,8140
155,5118
156,9989
156,7339
156,70
156,12
157,68
157,12
157,4341
157,25
157,2395
158,1662
158,12
158,1490
158,9580
159,807
159,622
159,1490
159,1241
159,3672
159,2395
159,12
159,1565
159,1219
159,5625
159,4238
160,11003
160,3672
160,6505
160,16
160,1490
160,3346
160,8013
160,7441
160,10090
160,6167
160,9473
160,6416
161,12
161,2999
161,3398
161,7249
162,3889
162,807
162,3852
162,621
162,9780
162,11395
162,12
162,2999
163,12
163,3845
163,3935
163,5813
163,7208
163,7930
164,6627
164,547
164,12
164,6864
165,14
165,2994
165,2880
165,841
165,6400
165,13
165,4260
165,15
166,9780
166,13
166,6307
166,11861
166,10768
166,9423
166,7882
167,13
167,5783
167,52
167,5977
168,9332
168,104
168,10046
168,3398
168,7709
168,6463
168,9472
168,122
168,13
168,1273
168,6680
168,10128
168,11454
168,11176
168,85
168,11569
168,9707
168,99
168,8383
168,4345
168,10779
168,114
168,9340
168,11357
168,123
168,77
168,7909
168,38
168,8485
169,74
169,81
169,82
169,103
169,10000
169,11908
169,3092
169,13
169,6307
169,7661
169,11289
169,7339
169,6098
169,9473
169,7988
169,9989
169,15
169,99
169,10285
169,113
170,15
170,13
170,237
170,230
171,8391
171,13
171,9332
171,4585
171,10310
171,3092
171,7988
171,10046
171,6117
171,807
171,9619
171,10943
171,123
171,10000
171,14
171,2594
172,123
172,13
172,4969
172,7639
173,13
173,45
173,251
173,2882
173,8975
173,4610
174,13
174,10128
174,10067
174,86
175,1744
175,82
175,7341
175,13
176,2841
176,3371
176,3368
176,13
177,15
177,4948
177,4095
177,5440
177,5813
178,2268
178,379
178,3672
178,13
179,14
179,1219
179,3365
179,13
180,5581
180,3968
180,3571
180,35
180,1219
180,1615
180,76
180,3092
180,2032
180,4596
181,4345
181,13
181,25
181,8850
181,64
181,7988
181,150
181,5625
181,71
181,3889
181,112
181,31
181,109
182,1615
182,13
182,87
182,16
182,5625
182,1565
182,7306
183,117
183,8856
183,116
183,104
184,8920
184,9776
184,349
184,83
184,2378
184,5961
184,16
184,7661
184,14
184,9092
185,2342
185,7898
185,6444
185,6307
185,2426
185,8975
185,7341
185,26
185,6315
185,7400
185,47
185,6881
185,14
185,2912
185,7445
185,3962
185,807
185,7014
185,4869
185,8494
185,4121
185,10310
186,7661
186,3265
186,14
186,6307
187,8856
187,1919
187,10128
187,8140
187,1654
187,17
187,10623
187,14
188,86
188,1219
188,9473
188,14
188,120
188,4584
188,90
188,100
188,7988
188,64
188,5670
188,7787
189,4345
189,131
189,8850
189,6307
189,3092
189,9472
189,5783
189,9884
189,8656
189,15
189,74
189,10046
189,112
189,7909
189,1490
189,103
190,3661
190,104
190,15
190,8117
191,5625
191,6123
191,75
191,15
192,4610
192,6188
192,4585
192,1966
193,15
193,11322
193,4759
193,9026
194,9858
194,15
194,11569
194,103
195,4279
195,10060
195,7888
195,9988
195,1223
196,3055
196,15
196,10299
196,8995
196,7909
196,10529
196,9555
196,104
197,25
197,9107
197,8871
197,11108
